customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,contact_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,is_churned,tenure_days,plan_id,plan_name,plan_tier,status,mrr_usd,billing_cycle,team_size,active_members,total_events,avg_session_sec,unique_features,last_activity,first_activity,total_sessions_with_duration,latest_nps,avg_nps,nps_surveys_count
85,Rift Ops,Real Estate,medium,JP,Japan,Asia/Tokyo,Wei.Martin@riftops.com,Wei Martin,2023-07-29,event,True,,,4.0,0,978.0,1.0,Free,free,active,0.0,monthly,13.0,11.0,40,1840.3461538461538,5,2025-07-21 10:34:50,2023-01-15 06:58:21,26,7.0,7.0,2.0
86,Flux Pro,Manufacturing,small,US,United States,America/Los_Angeles,matthew.wright@fluxpro.com,Matthew Wright,2025-06-01,referral,True,,,7.0,0,305.0,4.0,Professional,professional,active,35.1,monthly,1.0,1.0,50,1746.5,7,2025-09-19 01:15:57,2023-01-28 01:49:36,32,6.0,6.0,1.0
87,UltraVentures,Manufacturing,large,SG,Singapore,Asia/Singapore,anthony.jackson+nimbus@yahoo.com,Anthony Jackson,2024-09-24,organic,True,,,,0,555.0,2.0,Starter,starter,active,12.0,monthly,17.0,14.0,40,1549.3870967741937,5,2025-09-19 15:14:58,2024-05-31 08:02:18,31,6.0,7.5,2.0
88,FlowCorp,E-commerce,medium,BR,Brazil,America/Sao_Paulo,betty.king@company.io,Betty King,2025-03-08,organic,False,2025-10-22 06:02:56,,3.0,1,228.0,1.0,Free,free,cancelled,0.0,annual,15.0,13.0,23,1858.7894736842106,4,2025-08-12 22:05:31,2023-06-07 01:17:48,19,10.0,10.0,1.0
89,WavePro,Logistics,enterprise,US,United States,America/Los_Angeles,jessica.miller@corp.net,Jessica Miller,2025-02-16,referral,True,,,9.0,0,410.0,6.0,Enterprise,enterprise,active,61.88,annual,50.0,44.0,36,2036.5757575757575,3,2025-02-10 21:25:05,2023-08-22 05:20:47,33,,,
90,DriftHub,Real Estate,medium,SG,Singapore,Asia/Singapore,andrew.adams@company.io,Andrew Adams,2023-03-11,event,True,,,,0,1118.0,3.0,Starter Plus,starter,active,19.0,monthly,13.0,13.0,41,2314.757575757576,5,2025-10-11 03:15:42,2023-01-04 01:32:55,33,8.0,7.5,4.0
91,LinkAI,Healthcare,small,CA,Canada,America/Toronto,mark.williams@outlook.com,Mark Williams,2025-09-27,organic,True,,,,0,187.0,3.0,Starter Plus,starter,active,19.0,monthly,1.0,1.0,32,1609.8148148148148,3,2025-07-29 20:01:28,2023-01-02 12:14:52,27,0.0,6.75,4.0
92,DriftVentures,Insurance,large,US,United States,America/New_York,mark.tanaka@corp.net,Mark Tanaka,2023-06-04,organic,True,,,9.0,0,1033.0,1.0,Free,free,active,0.0,annual,14.0,11.0,33,1918.1538461538462,7,2025-09-14 09:54:31,2023-01-14 22:55:26,26,7.0,7.0,1.0
93,TrekTech,Finance,small,GB,United Kingdom,Europe/London,yuki.lewis@corp.net,Yuki Lewis,2024-01-17,organic,True,,,9.0,0,806.0,4.0,Professional,professional,active,39.0,monthly,2.0,1.0,46,1942.1714285714286,3,2025-06-13 04:52:06,2023-09-03 09:09:39,35,10.0,5.5,2.0
94,OnyxStack,Marketing,small,JP,Japan,Asia/Tokyo,fatima.harris@corp.net,Fatima Harris,2023-12-08,event,False,2025-06-05 10:37:34,No longer needed,,1,545.0,1.0,Free,free,cancelled,0.0,monthly,5.0,4.0,39,1882.9714285714285,7,2025-08-21 03:24:36,2023-01-02 08:25:12,35,7.0,6.666666666666667,3.0
95,PeakNet,Finance,medium,FR,France,Europe/Paris,jennifer.martin@company.io,Jennifer Martin,2024-11-17,referral,True,,,,0,501.0,5.0,Professional Plus,professional,active,49.17,annual,13.0,13.0,42,2129.9310344827586,6,2025-05-24 06:31:56,2023-01-17 15:33:54,29,8.0,9.0,2.0
96,PeakOps,Marketing,small,IN,India,Asia/Kolkata,karen.lopez@enterprise.com,Karen Lopez,2023-05-21,organic,False,2024-09-21 11:55:43,,6.0,1,489.0,6.0,Enterprise,enterprise,cancelled,99.0,monthly,4.0,4.0,45,2007.9714285714285,5,2025-10-28 01:23:24,2024-12-13 20:36:00,35,,,
97,QuestWorks,Real Estate,small,BR,Brazil,America/Sao_Paulo,matthew.martinez@corp.net,Matthew Martinez,2023-06-19,partner,True,,,7.0,0,1018.0,2.0,Starter,starter,active,10.8,monthly,6.0,6.0,36,1958.0714285714287,4,2025-09-15 15:04:33,2023-09-08 01:52:38,28,7.0,7.0,2.0
98,Vine HQ,E-commerce,medium,GB,United Kingdom,Europe/London,karen.tanaka@hotmail.com,Karen Tanaka,2025-08-27,organic,True,,,9.0,0,218.0,3.0,Starter Plus,starter,active,15.83,annual,9.0,8.0,38,1865.4117647058824,5,2025-09-21 03:40:01,2023-01-08 16:13:50,34,6.0,6.166666666666667,6.0
99,GlowDev,Finance,enterprise,GB,United Kingdom,Europe/London,hassan.hill@enterprise.com,Hassan Hill,2024-07-21,referral,True,,,,0,620.0,3.0,Starter Plus,starter,active,19.0,monthly,22.0,21.0,38,1427.8064516129032,3,2025-10-26 17:26:56,2023-01-28 15:55:08,31,,,
100,SyncTech,Education,medium,JP,Japan,Asia/Tokyo,elizabeth.santos@hotmail.com,Elizabeth Santos,2025-06-24,organic,True,,,2.0,0,282.0,2.0,Starter,starter,active,12.0,monthly,3.0,3.0,45,1802.7941176470588,6,2025-10-14 01:13:20,2023-08-28 09:28:51,34,8.0,8.0,1.0
101,PulseLogic,Marketing,small,US,United States,America/New_York,charles.miller@pulselogic.com,Charles Miller,2023-10-21,referral,True,,,9.0,0,894.0,1.0,Free,free,active,0.0,annual,1.0,1.0,50,1590.909090909091,7,2025-09-30 16:11:42,2023-02-13 23:51:20,44,7.0,7.0,1.0
102,Flow Labs,Education,small,US,United States,America/Los_Angeles,kimberly.patel@protonmail.com,Kimberly Patel,2023-05-05,referral,False,2025-03-17 04:13:50,,,1,682.0,2.0,Starter,starter,cancelled,10.0,annual,1.0,1.0,41,2024.3142857142857,5,2025-10-03 03:37:43,2023-04-04 12:22:29,35,10.0,10.0,1.0
103,EdgeSystems,Consulting,medium,JP,Japan,Asia/Tokyo,mary.green@yahoo.com,Mary Green,2023-01-02,referral,True,,,7.0,0,1186.0,2.0,Starter,starter,active,10.8,monthly,9.0,8.0,48,1760.595238095238,7,2025-08-29 10:21:44,2023-02-09 23:14:58,42,8.0,5.333333333333333,3.0
104,Hive Dynamics,Media,enterprise,JP,Japan,Asia/Tokyo,kimberly.johnson@startup.co,Kimberly Johnson,2023-09-17,partner,True,,,2.0,0,928.0,4.0,Professional,professional,active,39.0,monthly,33.0,33.0,38,1719.78125,3,2024-06-13 15:18:19,2023-01-14 02:33:59,32,7.0,7.0,1.0
105,UnitOps,Insurance,medium,FR,France,Europe/Paris,priya.perez@company.io,Priya Perez,2023-06-29,referral,True,,,,0,1008.0,3.0,Starter Plus,starter,active,19.0,monthly,12.0,10.0,44,2044.8,6,2025-10-11 17:01:43,2023-02-13 01:18:52,40,6.0,6.0,1.0
106,OnyxSolutions,Healthcare,large,CA,Canada,America/Toronto,john.jackson@gmail.com,John Jackson,2023-11-14,referral,True,,,,0,870.0,1.0,Free,free,active,0.0,annual,22.0,17.0,43,1918.1944444444443,5,2025-09-12 19:30:11,2023-01-16 22:42:21,36,10.0,8.666666666666666,3.0
107,QuarkAI,E-commerce,small,IN,India,Asia/Kolkata,Kenji.Singh@quarkai.com,Kenji Singh,2024-01-12,organic,True,,,7.0,0,811.0,3.0,Starter Plus,starter,active,19.0,monthly,1.0,1.0,46,1791.4054054054054,8,2025-10-17 02:43:20,2023-03-19 09:32:14,37,6.0,6.0,1.0
108,VertexSolutions,Consulting,small,JP,Japan,Asia/Tokyo,sarah.tanaka@startup.co,Sarah Tanaka,2025-04-22,event,False,2025-07-18 01:03:02,Company closed,2.0,1,87.0,2.0,Starter,starter,cancelled,12.0,monthly,1.0,1.0,30,1951.28,2,2025-09-01 00:44:49,2023-03-28 09:18:24,25,6.0,7.666666666666667,3.0
109,TidalHQ,Manufacturing,small,FR,France,Europe/Paris,mark.thompson@company.io,Mark Thompson,2024-03-21,organic,True,,,,0,742.0,3.0,Starter Plus,starter,active,15.83,annual,4.0,3.0,30,1791.2222222222222,3,2025-07-23 13:45:10,2023-09-04 16:05:12,27,9.0,7.333333333333333,3.0
110,EdgeOps,Marketing,medium,FR,France,Europe/Paris,fatima.hernandez@corp.net,Fatima Hernandez,2024-03-24,organic,False,2024-06-14 05:19:14,Missing features,,1,82.0,2.0,Starter,starter,cancelled,10.0,annual,12.0,12.0,48,1863.1,7,2025-10-17 20:50:48,2023-01-18 02:28:11,40,3.0,5.666666666666667,3.0
111,XenonLogic,Technology,medium,US,United States,America/Los_Angeles,fatima.lewis@outlook.com,Fatima Lewis,2024-06-26,referral,True,,,6.0,0,645.0,5.0,Professional Plus,professional,active,49.17,annual,15.0,14.0,39,1745.3636363636363,4,2025-09-23 02:09:35,2023-03-01 06:24:36,33,10.0,6.2,5.0
112,Hive Logic,Telecommunications,medium,US,United States,America/Chicago,thomas.singh@corp.net,Thomas Singh,2025-07-27,referral,True,,,4.0,0,249.0,6.0,Enterprise,enterprise,active,99.0,monthly,4.0,4.0,52,1998.6756756756756,9,2025-04-20 01:12:14,2023-04-14 01:04:28,37,8.0,8.0,1.0
113,CoreTech,Retail,small,SG,Singapore,Asia/Singapore,daniel.rivera@protonmail.com,Daniel Rivera,2024-12-29,paid_ads,True,,,,0,459.0,4.0,Professional,professional,active,39.0,monthly,4.0,4.0,42,1729.2727272727273,3,2025-09-04 15:06:37,2023-02-25 19:11:51,33,9.0,7.5,4.0
114,Meta Digital,E-commerce,enterprise,CA,Canada,America/Toronto,mary.white@metadigital.com,Mary White,2025-06-24,referral,False,2025-09-22 01:23:57,Budget cuts,,1,90.0,6.0,Enterprise,enterprise,cancelled,99.0,monthly,25.0,23.0,45,1781.8484848484848,2,2025-10-22 04:10:41,2023-01-03 02:08:09,33,,,
115,HiveCorp,Retail,medium,US,United States,America/Chicago,david.lee@tech.dev,David Lee,2025-06-18,paid_ads,True,,,8.0,0,288.0,3.0,Starter Plus,starter,active,15.83,annual,3.0,3.0,41,1788.9411764705883,2,2025-10-26 06:34:12,2023-06-22 01:29:08,34,9.0,4.0,3.0
116,BeamDev,Technology,enterprise,US,United States,America/Chicago,dorothy.martinez@hotmail.com,Dorothy Martinez,2025-08-21,partner,True,,,2.0,0,224.0,3.0,Starter Plus,starter,active,15.83,annual,54.0,52.0,42,1541.8064516129032,3,2025-06-24 03:53:57,2023-01-18 17:45:17,31,8.0,7.5,4.0
117,Onyx Cloud,Real Estate,medium,US,United States,America/Chicago,steven.adams@yahoo.com,Steven Adams,2024-10-01,organic,True,,,,0,548.0,1.0,Free,free,active,0.0,monthly,8.0,7.0,47,1689.6341463414635,4,2025-10-23 00:26:09,2023-01-27 15:17:03,41,8.0,7.75,4.0
118,Peak Hub,Real Estate,small,SG,Singapore,Asia/Singapore,susan.singh@gmail.com,Susan Singh,2024-10-04,event,True,,,,0,545.0,2.0,Starter,starter,active,12.0,monthly,5.0,5.0,49,1607.9,2,2025-08-01 22:59:04,2023-03-27 11:28:48,40,4.0,5.0,3.0
119,EchoPlatform,Logistics,medium,DE,Germany,Europe/Berlin,sandra.jones@startup.co,Sandra Jones,2023-07-28,organic,True,,,9.0,0,979.0,4.0,Professional,professional,active,39.0,monthly,7.0,7.0,43,1748.4857142857143,4,2025-10-25 14:35:39,2023-01-11 06:43:33,35,7.0,5.666666666666667,3.0
120,UnitStudio,Finance,enterprise,IN,India,Asia/Kolkata,steven.scott@outlook.com,Steven Scott,2023-09-11,organic,False,2023-11-19 07:21:03,Poor support experience,,1,69.0,1.0,Free,free,cancelled,0.0,monthly,43.0,40.0,38,1936.8,8,2025-09-17 07:38:56,2023-01-20 10:49:51,25,7.0,7.0,2.0
121,KeenPro,Insurance,small,CA,Canada,America/Toronto,steven.robinson@keenpro.com,Steven Robinson,2024-02-07,partner,True,,,,0,785.0,5.0,Professional Plus,professional,active,49.17,annual,2.0,1.0,40,1812.0,6,2025-09-16 16:38:19,2023-02-15 05:38:23,27,6.0,5.333333333333333,3.0
122,Sync IO,Real Estate,enterprise,SG,Singapore,Asia/Singapore,fatima.walker+work@syncio.com,Fatima Walker,2023-09-28,organic,True,,,,0,917.0,2.0,Starter,starter,active,10.0,annual,34.0,32.0,33,1594.9583333333333,5,2025-01-08 11:32:37,2023-02-15 17:56:26,24,10.0,8.333333333333334,3.0
123,Jade Software,Marketing,medium,DE,Germany,Europe/Berlin,robert.harris@protonmail.com,Robert Harris,2024-09-30,organic,True,,,10.0,0,549.0,2.0,Starter,starter,active,10.0,annual,14.0,12.0,41,1737.2432432432433,5,2025-06-18 22:29:15,2023-09-17 07:52:06,37,5.0,7.666666666666667,3.0
124,XenonWorks,Marketing,enterprise,US,United States,America/Los_Angeles,richard.hill@xenonworks.com,Richard Hill,2024-12-31,paid_ads,True,,,7.0,0,457.0,4.0,Professional,professional,active,39.0,monthly,25.0,21.0,34,1704.2413793103449,2,2025-10-03 18:50:41,2023-02-03 07:07:28,29,8.0,6.666666666666667,3.0
125,UltraGroup,Manufacturing,medium,FR,France,Europe/Paris,dmitri.martin@tech.dev,Dmitri Martin,2024-12-26,organic,True,,,0.0,0,462.0,4.0,Professional,professional,active,29.25,annual,15.0,15.0,55,1792.4222222222222,7,2025-08-04 05:55:41,2023-02-17 18:33:43,45,7.0,7.0,1.0
126,RiftSystems,Real Estate,small,FR,France,Europe/Paris,kenji.hall@protonmail.com,Kenji Hall,2025-03-12,organic,True,,,5.0,0,386.0,6.0,Enterprise,enterprise,active,99.0,monthly,6.0,5.0,44,1788.0,7,2025-07-12 14:18:37,2023-02-20 23:23:36,32,9.0,8.0,3.0
127,Onyx Pro,Real Estate,enterprise,AU,Australia,Australia/Sydney,elizabeth.ivanov@outlook.com,Elizabeth Ivanov,2024-03-27,organic,True,,,8.0,0,736.0,5.0,Professional Plus,professional,active,49.17,annual,49.0,48.0,46,2054.3513513513512,6,2025-03-21 11:10:42,2023-10-31 07:38:50,37,4.0,7.0,7.0
128,GlowHub,Consulting,enterprise,FR,France,Europe/Paris,olga.brown@tech.dev,Olga Brown,2024-11-09,referral,True,,,10.0,0,509.0,2.0,Starter,starter,active,8.5,annual,52.0,48.0,51,1800.85,5,2025-09-06 07:09:33,2023-02-02 11:02:06,40,10.0,7.0,4.0
129,IrisWorks,Logistics,enterprise,FR,France,Europe/Paris,fatima.adams@enterprise.com,Fatima Adams,2023-09-10,event,True,,,10.0,0,935.0,4.0,Professional,professional,active,32.5,annual,16.0,15.0,42,1497.2424242424242,7,2025-10-30 16:22:54,2023-01-13 11:34:54,33,9.0,8.5,2.0
130,ZealCloud,Legal,large,CA,Canada,America/Toronto,charles.walker@protonmail.com,Charles Walker,2024-08-10,organic,True,,,10.0,0,600.0,3.0,Starter Plus,starter,active,19.0,monthly,8.0,7.0,48,1779.139534883721,8,2025-05-03 10:54:35,2023-05-12 10:12:23,43,,,
131,Sync Net,Healthcare,small,CA,Canada,America/Toronto,raj.taylor@tech.dev,Raj Taylor,2024-07-29,partner,True,,,8.0,0,612.0,6.0,Enterprise,enterprise,active,82.5,annual,1.0,1.0,38,1890.6774193548388,4,2025-07-06 14:39:39,2023-01-19 11:41:01,31,7.0,7.5,2.0
132,PulseAI,Media,small,SG,Singapore,Asia/Singapore,joseph.brown@pulseai.com,Joseph Brown,2025-02-28,referral,False,2025-10-29 17:39:27,No longer needed,9.0,1,243.0,2.0,Starter,starter,cancelled,12.0,monthly,4.0,4.0,37,1973.448275862069,6,2025-09-15 17:47:41,2023-02-28 09:17:10,29,7.0,4.333333333333333,3.0
133,Sync Works,Education,large,US,United States,America/New_York,lars.garcia@gmail.com,Lars Garcia,2023-06-29,organic,True,,,,0,1008.0,2.0,Starter,starter,active,9.6,monthly,18.0,16.0,49,2084.102564102564,3,2025-08-25 22:22:30,2023-06-11 13:24:59,39,0.0,6.0,3.0
134,Vine Cloud,Telecommunications,small,US,United States,America/New_York,karen.torres@company.io,Karen Torres,2024-10-18,referral,True,,,10.0,0,531.0,4.0,Professional,professional,active,39.0,monthly,4.0,4.0,50,1989.093023255814,6,2025-09-17 23:53:58,2023-09-16 05:41:52,43,,,
135,RushSoftware,Marketing,small,FR,France,Europe/Paris,sandra.adams@company.io,Sandra Adams,2024-08-04,organic,True,,,8.0,0,606.0,1.0,Free,free,active,0.0,monthly,2.0,2.0,43,1882.5151515151515,2,2025-10-30 10:54:06,2023-08-22 08:42:21,33,7.0,5.333333333333333,3.0
136,Ion IO,Marketing,small,US,United States,America/New_York,thomas.harris@company.io,Thomas Harris,2025-01-10,partner,True,,,6.0,0,447.0,2.0,Starter,starter,active,12.0,monthly,6.0,6.0,41,1872.3125,3,2025-09-12 03:44:09,2023-10-10 09:27:53,32,9.0,9.0,1.0
137,Tidal Solutions,Manufacturing,large,JP,Japan,Asia/Tokyo,yuki.singh@protonmail.com,Yuki Singh,2023-08-15,organic,True,,,4.0,0,961.0,4.0,Professional,professional,active,39.0,monthly,24.0,20.0,39,1311.7241379310344,7,2025-10-12 11:01:52,2023-12-17 14:12:18,29,7.0,7.333333333333333,3.0
138,ArcNet,Consulting,enterprise,JP,Japan,Asia/Tokyo,hassan.nelson@corp.net,Hassan Nelson,2023-03-25,referral,True,,,7.0,0,1104.0,3.0,Starter Plus,starter,active,19.0,monthly,44.0,39.0,35,1823.0,0,2025-05-25 09:46:34,2023-05-15 10:21:53,22,1.0,4.0,3.0
139,DataDynamics,E-commerce,medium,JP,Japan,Asia/Tokyo,elizabeth.hernandez@outlook.com,Elizabeth Hernandez,2025-01-04,organic,True,,,7.0,0,453.0,5.0,Professional Plus,professional,active,44.25,annual,13.0,12.0,39,1622.5714285714287,3,2025-05-21 17:23:06,2023-06-22 03:55:04,28,0.0,4.0,2.0
140,DriftDigital,Consulting,medium,US,United States,America/New_York,kimberly.robinson@gmail.com,Kimberly Robinson,2025-04-16,referral,False,2025-06-27 07:29:37,Integration issues,2.0,1,72.0,4.0,Professional,professional,cancelled,39.0,monthly,4.0,3.0,39,1731.2121212121212,6,2025-10-26 13:41:18,2023-03-28 10:48:33,33,,,
141,IrisAI,Healthcare,medium,US,United States,America/New_York,christopher.clark@startup.co,Christopher Clark,2025-07-01,organic,True,,,,0,275.0,5.0,Professional Plus,professional,active,59.0,monthly,7.0,7.0,46,1950.8648648648648,7,2025-07-15 19:19:44,2023-01-19 12:42:28,37,,,
142,YieldTech,Logistics,enterprise,JP,Japan,Asia/Tokyo,david.adams@tech.dev,David Adams,2023-05-11,organic,True,,,0.0,0,1057.0,5.0,Professional Plus,professional,active,49.17,annual,24.0,23.0,49,2065.846153846154,4,2025-10-20 07:56:33,2023-03-20 14:50:15,39,8.0,6.5,4.0
143,IrisCorp,Retail,small,GB,United Kingdom,Europe/London,sandra.thompson@iriscorp.com,Sandra Thompson,2024-11-07,organic,True,,,,0,511.0,2.0,Starter,starter,active,10.8,monthly,4.0,4.0,41,1869.111111111111,3,2025-08-24 14:20:12,2023-02-28 03:08:10,36,9.0,7.0,5.0
144,Mist AI,Consulting,medium,SG,Singapore,Asia/Singapore,yuki.brown@enterprise.com,Yuki Brown,2023-08-11,paid_ads,True,,,,0,965.0,6.0,Enterprise,enterprise,active,82.5,annual,14.0,13.0,53,1921.8333333333333,2,2025-07-12 12:27:04,2023-01-05 18:22:27,42,8.0,6.0,2.0
145,Unit Ventures,Marketing,medium,BR,Brazil,America/Sao_Paulo,lars.baker@yahoo.com,Lars Baker,2024-06-17,paid_ads,True,,,2.0,0,654.0,4.0,Professional,professional,active,39.0,monthly,5.0,5.0,39,1921.4117647058824,5,2025-09-28 22:05:41,2023-01-20 20:04:59,34,9.0,7.333333333333333,3.0
146,OnyxOps,Consulting,small,IN,India,Asia/Kolkata,raj.nelson@startup.co,Raj Nelson,2023-11-04,referral,True,,,,0,880.0,4.0,Professional,professional,active,39.0,monthly,5.0,5.0,36,1801.391304347826,2,2025-07-23 20:48:31,2023-02-07 16:50:10,23,7.0,7.0,1.0
147,PulsePlatform,Legal,small,CA,Canada,America/Toronto,patricia.scott@pulseplatform.com,Patricia Scott,2023-09-06,referral,True,,,2.0,0,939.0,2.0,Starter,starter,active,10.0,annual,1.0,0.0,42,2025.3823529411766,7,2025-08-06 22:52:04,2023-02-12 06:27:40,34,7.0,7.0,2.0
148,XenonTech,Retail,small,US,United States,America/New_York,sarah.harris@outlook.com,Sarah Harris,2025-02-18,partner,True,,,,0,408.0,5.0,Professional Plus,professional,active,53.1,monthly,4.0,3.0,34,1880.0344827586207,2,2025-05-31 01:59:19,2023-02-11 19:21:42,29,10.0,8.25,4.0
149,EchoSoftware,Marketing,small,US,United States,America/New_York,susan.gonzalez@enterprise.com,Susan Gonzalez,2024-12-13,organic,True,,,10.0,0,475.0,1.0,Free,free,active,0.0,annual,3.0,3.0,40,1508.3235294117646,4,2025-04-29 16:17:51,2023-01-20 22:39:49,34,1.0,1.0,2.0
150,IrisStack,Education,small,JP,Japan,Asia/Tokyo,ashley.robinson@enterprise.com,Ashley Robinson,2023-11-24,partner,True,,,7.0,0,860.0,3.0,Starter Plus,starter,active,14.25,monthly,3.0,1.0,41,1653.1,4,2025-09-27 20:37:39,2023-06-25 13:34:51,30,7.0,7.0,3.0
151,Jade Ventures,Real Estate,large,AU,Australia,Australia/Sydney,christopher.martinez@corp.net,Christopher Martinez,2024-05-26,organic,True,,,,0,676.0,2.0,Starter,starter,active,12.0,monthly,26.0,25.0,34,1538.48,3,2025-08-28 13:27:30,2023-04-08 16:05:48,25,6.0,6.5,4.0
152,QuarkHub,Legal,large,FR,France,Europe/Paris,ashley.robinson@quarkhub.com,Ashley Robinson,2024-07-13,organic,True,,,,0,628.0,2.0,Starter,starter,active,10.8,monthly,20.0,18.0,35,1563.142857142857,2,2025-09-30 06:51:00,2023-05-03 15:37:47,28,9.0,9.0,2.0
153,HiveAI,Healthcare,enterprise,SG,Singapore,Asia/Singapore,Patricia.Kim@hiveai.com,Patricia Kim,2023-06-04,referral,False,2025-08-27 15:05:23,Not enough users,4.0,1,815.0,2.0,Starter,starter,cancelled,9.0,annual,47.0,43.0,45,1733.4571428571428,5,2025-06-16 11:42:59,2023-03-15 17:21:50,35,8.0,8.0,2.0
154,Iris Dynamics,Manufacturing,small,US,United States,America/New_York,dorothy.patel@gmail.com,Dorothy Patel,2024-12-15,paid_ads,True,,,,0,473.0,2.0,Starter,starter,active,10.0,annual,2.0,1.0,50,1765.3488372093022,7,2024-08-22 15:04:18,2023-01-09 07:55:03,43,7.0,7.0,3.0
155,GridSystems,E-commerce,small,BR,Brazil,America/Sao_Paulo,dorothy.taylor@gridsystems.com,Dorothy Taylor,2025-09-09,partner,True,,,10.0,0,205.0,1.0,Free,free,active,0.0,annual,6.0,5.0,36,1928.2222222222222,5,2025-08-25 06:25:15,2023-03-19 06:17:31,27,0.0,0.0,1.0
156,TidalOps,Healthcare,large,SG,Singapore,Asia/Singapore,priya.williams@tech.dev,Priya Williams,2024-10-14,organic,False,2025-01-18 13:24:38,Switched to competitor,2.0,1,96.0,1.0,Free,free,cancelled,0.0,monthly,11.0,10.0,36,1691.7666666666667,3,2025-02-15 09:11:03,2023-01-31 03:09:38,30,8.0,8.0,1.0
157,KeenSystems,Telecommunications,small,GB,United Kingdom,Europe/London,susan.hall@gmail.com,Susan Hall,2024-12-01,organic,True,,,,0,487.0,1.0,Free,free,active,0.0,annual,4.0,4.0,44,1657.4,4,2025-07-02 13:30:00,2023-05-04 21:51:32,35,8.0,6.5,6.0
158,Nova Ventures,Finance,enterprise,FR,France,Europe/Paris,sofia.sanchez@corp.net,Sofia Sanchez,2025-05-04,organic,True,,,,0,333.0,3.0,Starter Plus,starter,active,12.67,annual,60.0,54.0,36,1601.774193548387,5,2025-03-15 08:34:32,2023-04-16 09:17:13,31,7.0,7.0,1.0
159,Vine Studio,Technology,small,AU,Australia,Australia/Sydney,joseph.santos@corp.net,Joseph Santos,2024-02-11,referral,True,,,8.0,0,781.0,6.0,Enterprise,enterprise,active,89.1,monthly,2.0,2.0,51,1910.6666666666667,4,2025-05-19 00:34:27,2023-03-09 09:58:20,42,0.0,6.4,5.0
160,FluxPlatform,Manufacturing,medium,US,United States,America/Los_Angeles,fatima.nguyen@corp.net,Fatima Nguyen,2023-09-10,paid_ads,True,,,4.0,0,935.0,1.0,Free,free,paused,0.0,monthly,4.0,4.0,57,1483.8048780487804,6,2025-07-14 22:25:24,2023-04-10 11:24:51,41,9.0,9.0,1.0
161,VineLogic,Healthcare,small,US,United States,America/New_York,karen.lewis@vinelogic.com,Karen Lewis,2024-03-17,organic,True,,,7.0,0,746.0,2.0,Starter,starter,active,7.5,annual,6.0,6.0,35,1594.2333333333333,6,2025-09-13 18:24:04,2023-05-16 07:10:53,30,10.0,9.0,3.0
162,FlowStudio,Real Estate,medium,IN,India,Asia/Kolkata,Kenji.Harris@outlook.com,Kenji Harris,2024-07-26,paid_ads,True,,,,0,615.0,2.0,Starter,starter,active,10.0,annual,3.0,2.0,48,1740.15,5,2025-06-04 13:25:53,2023-01-29 15:08:54,40,8.0,7.0,2.0
163,Rush Cloud,Education,medium,US,United States,America/Los_Angeles,robert.hernandez@enterprise.com,Robert Hernandez,2024-01-05,partner,True,,,8.0,0,818.0,1.0,Free,free,active,0.0,monthly,10.0,10.0,47,1948.5,3,2025-10-06 05:31:08,2023-01-28 17:22:27,38,10.0,7.0,3.0
164,Acme Logic,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,matthew.tanaka@startup.co,Matthew Tanaka,2025-05-30,partner,True,,,6.0,0,307.0,5.0,Professional Plus,professional,active,36.88,annual,54.0,48.0,37,2125.451612903226,1,2025-08-23 05:36:25,2023-04-11 15:15:43,31,,,
